symbol,isin,trade_date,exchange,segment,series,trade_type,quantity,price,trade_id,order_id,order_execution_time
NIFTY2152015000PE,,2021-05-20,NSE,FO,,buy,75.000000,81.200000,7523377,1000000063933154,2021-05-20T14:48:32
NIFTY2152015000PE,,2021-05-20,NSE,FO,,buy,75.000000,81.200000,7523378,1000000063933154,2021-05-20T14:48:32
NIFTY2152015000CE,,2021-05-20,NSE,FO,,buy,150.000000,0.850000,8209086,1000000066779636,2021-05-20T14:59:25
NIFTY21MAY15100CE,,2021-05-21,NSE,FO,,sell,150.000000,117.600000,819680,1000000006704088,2021-05-21T09:51:04
NIFTY21MAY15000PE,,2021-05-21,NSE,FO,,sell,75.000000,75.750000,2336463,1000000030192742,2021-05-21T12:12:38
NIFTY21MAY15000PE,,2021-05-21,NSE,FO,,sell,75.000000,75.750000,2336607,1000000030192742,2021-05-21T12:12:39
NIFTY21MAY15100CE,,2021-05-21,NSE,FO,,buy,75.000000,172.000000,4047718,1000000058384737,2021-05-21T15:05:06
NIFTY21MAY15100CE,,2021-05-21,NSE,FO,,buy,75.000000,172.000000,4047717,1000000058384737,2021-05-21T15:05:06
NIFTY21MAY15000PE,,2021-05-21,NSE,FO,,buy,150.000000,47.950000,4382624,1000000061875503,2021-05-21T15:25:45
NIFTY21MAY15200PE,,2021-05-24,NSE,FO,,sell,150.000000,74.400000,3677037,1000000058129261,2021-05-24T14:48:17
NIFTY21MAY15200PE,,2021-05-24,NSE,FO,,buy,75.000000,79.600000,3934404,1000000061636281,2021-05-24T15:01:46
NIFTY21MAY15200PE,,2021-05-24,NSE,FO,,buy,75.000000,79.600000,3934403,1000000061636281,2021-05-24T15:01:46
NIFTY21MAY15250CE,,2021-05-25,NSE,FO,,sell,150.000000,81.950000,2036119,1000000027460705,2021-05-25T12:02:34
NIFTY21MAY15250CE,,2021-05-25,NSE,FO,,buy,75.000000,61.850000,3253204,1000000044300858,2021-05-25T13:55:51
NIFTY21MAY15250CE,,2021-05-25,NSE,FO,,buy,75.000000,61.850000,3253203,1000000044300858,2021-05-25T13:55:51
NIFTY21MAY15300CE,,2021-05-27,NSE,FO,,sell,75.000000,41.950000,1264696,1000000012690441,2021-05-27T10:01:35
NIFTY21MAY15300CE,,2021-05-27,NSE,FO,,sell,75.000000,41.950000,1264700,1000000012690441,2021-05-27T10:01:35
NIFTY21MAY15400PE,,2021-05-27,NSE,FO,,buy,300.000000,60.050000,4323490,1000000054358007,2021-05-27T13:22:33
NIFTY21MAY15400PE,,2021-05-27,NSE,FO,,sell,75.000000,88.800000,6947447,1000000080843999,2021-05-27T14:52:58
NIFTY21MAY15400PE,,2021-05-27,NSE,FO,,sell,75.000000,88.800000,6947448,1000000080843999,2021-05-27T14:52:58
NIFTY21MAY15400PE,,2021-05-27,NSE,FO,,sell,150.000000,88.850000,6947446,1000000080843999,2021-05-27T14:52:58
NIFTY21MAY15300CE,,2021-05-27,NSE,FO,,buy,150.000000,33.900000,7765868,1000000088169576,2021-05-27T15:16:32
NIFTY2160315500CE,,2021-05-31,NSE,FO,,sell,75.000000,87.850000,1693718,1000000016640902,2021-05-31T10:35:31
NIFTY2160315500CE,,2021-05-31,NSE,FO,,sell,75.000000,87.850000,1693720,1000000016640902,2021-05-31T10:35:31
NIFTY2160315500CE,,2021-05-31,NSE,FO,,buy,75.000000,119.750000,4318795,1000000048124117,2021-05-31T15:06:07
NIFTY2160315500CE,,2021-05-31,NSE,FO,,buy,75.000000,119.800000,4318796,1000000048124117,2021-05-31T15:06:07
NIFTY2160315600CE,,2021-06-01,NSE,FO,,sell,75.000000,97.800000,915179,1000000007896426,2021-06-01T09:46:15
NIFTY2160315600CE,,2021-06-01,NSE,FO,,buy,75.000000,63.650000,5594995,1000000061440017,2021-06-01T15:11:07
NIFTY2160315500CE,,2021-06-02,NSE,FO,,sell,75.000000,69.750000,668516,1000000004453046,2021-06-02T09:30:50
NIFTY2160315500PE,,2021-06-02,NSE,FO,,sell,75.000000,60.850000,2678856,1000000025501915,2021-06-02T12:06:56
NIFTY2160315500CE,,2021-06-02,NSE,FO,,buy,75.000000,76.050000,4804584,1000000047158538,2021-06-02T14:52:38
NIFTY2160315500PE,,2021-06-02,NSE,FO,,buy,75.000000,35.000000,4804583,1000000047158535,2021-06-02T14:52:38
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,75.000000,128.200000,5469982,1000000052559638,2021-06-09T14:45:54
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,75.000000,127.200000,5475675,1000000052559638,2021-06-09T14:46:02
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,75.000000,127.200000,5475666,1000000052559638,2021-06-09T14:46:02
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,150.000000,127.200000,5475679,1000000052559638,2021-06-09T14:46:02
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,75.000000,127.200000,5475674,1000000052559638,2021-06-09T14:46:02
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,150.000000,115.400000,5630205,1000000054139762,2021-06-09T14:49:04
NIFTY2161015700PE,,2021-06-09,NSE,FO,,buy,300.000000,115.400000,5630070,1000000054139762,2021-06-09T14:49:04
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,150.000000,84.550000,6142669,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,75.000000,84.550000,6142668,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,150.000000,84.550000,6142667,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,75.000000,84.550000,6142666,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,150.000000,84.600000,6142665,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,150.000000,84.600000,6142664,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700PE,,2021-06-09,NSE,FO,,sell,150.000000,84.650000,6142663,1000000059051753,2021-06-09T15:10:08
NIFTY2161015700CE,,2021-06-10,NSE,FO,,sell,75.000000,42.850000,3400185,1000000030529235,2021-06-10T12:17:46
NIFTY2161015700CE,,2021-06-10,NSE,FO,,buy,75.000000,37.250000,6854988,1000000061991530,2021-06-10T15:01:04
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,75.000000,104.150000,1358262,1000000012203208,2021-06-14T09:48:05
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,225.000000,104.150000,1358265,1000000012203208,2021-06-14T09:48:05
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,75.000000,104.150000,1358277,1000000012203208,2021-06-14T09:48:05
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,75.000000,100.600000,1433800,1000000013573966,2021-06-14T09:53:39
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,75.000000,100.600000,1433803,1000000013573966,2021-06-14T09:53:39
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,75.000000,100.600000,1433802,1000000013573966,2021-06-14T09:53:39
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,150.000000,100.600000,1433801,1000000013573966,2021-06-14T09:53:39
NIFTY2161715700PE,,2021-06-14,NSE,FO,,buy,450.000000,75.100000,1871777,1000000018347764,2021-06-14T10:15:09
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,150.000000,67.800000,2813171,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,225.000000,67.800000,2813170,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,150.000000,67.800000,2813169,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,75.000000,67.800000,2813168,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,150.000000,67.850000,2813167,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,75.000000,67.900000,2813166,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,75.000000,67.900000,2813165,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,225.000000,67.900000,2813164,1000000032156828,2021-06-14T12:33:47
NIFTY2161715700PE,,2021-06-14,NSE,FO,,sell,75.000000,67.950000,2813163,1000000032156828,2021-06-14T12:33:47
NIFTY21JUN15750PE,,2021-06-24,NSE,FO,,buy,75.000000,9.800000,5593944,1000000051100893,2021-06-24T14:14:28
NIFTY21JUN15800CE,,2021-06-24,NSE,FO,,sell,75.000000,22.000000,5664465,1000000051685079,2021-06-24T14:17:09
NIFTY21JUN15800PE,,2021-06-24,NSE,FO,,sell,75.000000,33.000000,5734952,1000000052162553,2021-06-24T14:18:53
NIFTY21JUN15750PE,,2021-06-24,NSE,FO,,sell,75.000000,13.200000,5773057,1000000052621999,2021-06-24T14:20:38
NIFTY21JUN15800CE,,2021-06-24,NSE,FO,,buy,75.000000,0.550000,8265313,1000000069598991,2021-06-24T15:15:22
NIFTY21JUN15800PE,,2021-06-24,NSE,FO,,buy,75.000000,8.100000,8281633,1000000072120721,2021-06-24T15:16:06
NIFTY2170115700CE,,2021-07-01,NSE,FO,,sell,75.000000,37.150000,1683412,1000000014607410,2021-07-01T10:29:31
NIFTY2170115700PE,,2021-07-01,NSE,FO,,sell,75.000000,24.200000,1683467,1000000014607785,2021-07-01T10:29:31
NIFTY2170115700CE,,2021-07-01,NSE,FO,,buy,75.000000,0.350000,6789391,1000000061575584,2021-07-01T15:04:42
NIFTY2170115700PE,,2021-07-01,NSE,FO,,buy,75.000000,22.600000,7029217,1000000063195949,2021-07-01T15:15:22
TATAMOTORS21JUL290PE,,2021-07-06,NSE,FO,,buy,2850.000000,7.050000,626090010,1500000066856409,2021-07-06T15:26:01
TATAMOTORS21JUL300PE,,2021-07-06,NSE,FO,,sell,2850.000000,10.000000,626092033,1500000066913284,2021-07-06T15:26:31
NIFTY2170815700CE,,2021-07-08,NSE,FO,,buy,450.000000,89.050000,4577799,1000000036795100,2021-07-08T12:44:52
NIFTY2170815700CE,,2021-07-08,NSE,FO,,buy,150.000000,81.050000,4615219,1000000037129349,2021-07-08T12:46:20
NIFTY2170815700CE,,2021-07-08,NSE,FO,,sell,75.000000,68.250000,6368863,1000000051436933,2021-07-08T13:46:02
NIFTY2170815700CE,,2021-07-08,NSE,FO,,sell,150.000000,68.150000,6368866,1000000051436933,2021-07-08T13:46:02
NIFTY2170815700CE,,2021-07-08,NSE,FO,,sell,75.000000,68.200000,6368865,1000000051436933,2021-07-08T13:46:02
NIFTY2170815700CE,,2021-07-08,NSE,FO,,sell,300.000000,68.200000,6368864,1000000051436933,2021-07-08T13:46:02
TATAMOTORS21JUL300PE,,2021-07-23,NSE,FO,,buy,2850.000000,8.800000,626099196,1500000067937818,2021-07-23T15:19:46
TATAMOTORS21JUL290PE,,2021-07-23,NSE,FO,,sell,2850.000000,3.700000,626101745,1500000067964177,2021-07-23T15:20:20
NIFTY2190917350CE,,2021-09-09,NSE,FO,,buy,50.000000,18.250000,9986788,1000000081628792,2021-09-09T15:05:19
NIFTY2190917350CE,,2021-09-09,NSE,FO,,sell,50.000000,18.650000,10068317,1000000084213526,2021-09-09T15:07:27
NIFTY2190917350CE,,2021-09-09,NSE,FO,,buy,50.000000,19.500000,10149103,1000000084677469,2021-09-09T15:09:15
NIFTY2190917400CE,,2021-09-09,NSE,FO,,buy,50.000000,0.450000,10231882,1000000085193977,2021-09-09T15:12:13
NIFTY2190917400CE,,2021-09-09,NSE,FO,,sell,50.000000,0.250000,10261081,1000000085415728,2021-09-09T15:13:53
NIFTY2190917350CE,,2021-09-09,NSE,FO,,sell,50.000000,16.250000,10272317,1000000085481955,2021-09-09T15:14:16
NIFTY21D0217100CE,,2021-12-01,NSE,FO,,sell,50.000000,151.350000,1405495,1000000011981340,2021-12-01T09:32:37
NIFTY21D0217100CE,,2021-12-01,NSE,FO,,buy,50.000000,126.300000,12666821,1000000157161739,2021-12-01T15:29:55
NIFTY21D0217150CE,,2021-12-02,NSE,FO,,sell,50.000000,94.200000,444005,1000000002585590,2021-12-02T09:17:48
NIFTY21D0217150CE,,2021-12-02,NSE,FO,,buy,50.000000,251.100000,18308742,1000000152459562,2021-12-02T15:25:50
NIFTY21D0917100CE,,2021-12-06,NSE,FO,,sell,50.000000,193.600000,209042,1000000000770059,2021-12-06T09:17:13
NIFTY21D0917100PE,,2021-12-06,NSE,FO,,sell,50.000000,116.800000,207989,1000000000766430,2021-12-06T09:17:13
NIFTY21D0917400PE,,2021-12-06,NSE,FO,,buy,50.000000,445.750000,9646592,1000000085394168,2021-12-06T14:59:31
NIFTY21D0917100PE,,2021-12-08,NSE,FO,,buy,50.000000,14.250000,2142002,1000000017023343,2021-12-08T09:48:24
NIFTY21D0917100CE,,2021-12-08,NSE,FO,,buy,50.000000,370.750000,8079271,1000000084285033,2021-12-08T13:40:38
NIFTY21D0917400PE,,2021-12-08,NSE,FO,,sell,50.000000,38.900000,8079359,1000000084285560,2021-12-08T13:40:38
NIFTY21D1617600CE,,2021-12-13,NSE,FO,,sell,50.000000,96.450000,3319597,1000000043180389,2021-12-13T11:21:13
NIFTY21D1617600CE,,2021-12-14,NSE,FO,,buy,50.000000,16.500000,391857,1000000001170431,2021-12-14T09:18:06
NIFTY21D1617400CE,,2021-12-14,NSE,FO,,sell,50.000000,58.850000,411932,1000000002412476,2021-12-14T09:18:20
NIFTY21D1617000PE,,2021-12-14,NSE,FO,,sell,50.000000,30.450000,820142,1000000006701854,2021-12-14T09:24:57
NIFTY21D1617000PE,,2021-12-15,NSE,FO,,buy,50.000000,8.050000,9407374,1000000119820715,2021-12-15T14:36:09
NIFTY21D1617200PE,,2021-12-15,NSE,FO,,sell,50.000000,33.850000,9562656,1000000120440893,2021-12-15T14:38:22
NIFTY21D1617400CE,,2021-12-15,NSE,FO,,buy,50.000000,16.550000,11164003,1000000138557102,2021-12-15T15:16:12
NIFTY21D1617300CE,,2021-12-15,NSE,FO,,sell,50.000000,40.950000,11188182,1000000138707438,2021-12-15T15:16:32
NIFTY21D1617150PE,,2021-12-15,NSE,FO,,buy,50.000000,45.250000,11261280,1000000139417863,2021-12-15T15:18:11
NIFTY21D1617150PE,,2021-12-16,NSE,FO,,sell,50.000000,5.000000,315909,1000000001033843,2021-12-16T09:16:33
NIFTY21D1617300CE,,2021-12-16,NSE,FO,,buy,50.000000,1.850000,14880245,1000000150558092,2021-12-16T14:37:35
NIFTY21D1617200CE,,2021-12-16,NSE,FO,,sell,50.000000,31.300000,14924564,1000000151314947,2021-12-16T14:38:06
NIFTY21D1617200PE,,2021-12-16,NSE,FO,,buy,50.000000,1.050000,16842313,1000000163757379,2021-12-16T15:02:44
NIFTY21D1617200CE,,2021-12-16,NSE,FO,,buy,50.000000,36.950000,17501700,1000000167240107,2021-12-16T15:15:15
NIFTY21D2317100CE,,2021-12-17,NSE,FO,,sell,50.000000,143.950000,3032242,1000000036940357,2021-12-17T10:16:07
NIFTY21D2316900PE,,2021-12-17,NSE,FO,,sell,50.000000,80.850000,7894566,1000000124882847,2021-12-17T14:29:24
